Timestamp,ActiveDevices,ActiveActors,Anomalies,Debug
00:47:15,,stressed_worker:sleep_in_bed,,
00:47:30,,,,"[stressed_worker] Meters(energy:53.1, hunger:99.9, hygiene:99.9, work_duty:49.8, ) | Roulette Chose: sleep_in_bed | Max Was: 5.2"
00:47:45,,stressed_worker:sleep_in_bed,,
00:48:00,,stressed_worker:sleep_in_bed,,
00:48:15,,stressed_worker:sleep_in_bed,,
00:48:30,,stressed_worker:sleep_in_bed,,
00:48:45,,stressed_worker:sleep_in_bed,,
00:49:00,,stressed_worker:sleep_in_bed,,
00:49:15,,stressed_worker:sleep_in_bed,,
00:49:30,,stressed_worker:sleep_in_bed,,
00:49:45,,stressed_worker:sleep_in_bed,,
00:50:00,,stressed_worker:sleep_in_bed,,
00:50:15,,stressed_worker:sleep_in_bed,,
00:50:30,,stressed_worker:sleep_in_bed,,
00:50:45,,stressed_worker:sleep_in_bed,,
00:51:00,,stressed_worker:sleep_in_bed,,
00:51:15,,stressed_worker:sleep_in_bed,,
00:51:30,,stressed_worker:sleep_in_bed,,
00:51:45,,stressed_worker:sleep_in_bed,,
00:52:00,,stressed_worker:sleep_in_bed,,
00:52:15,,stressed_worker:sleep_in_bed,,
00:52:30,,stressed_worker:sleep_in_bed,,
00:52:45,,stressed_worker:sleep_in_bed,,
00:53:00,,stressed_worker:sleep_in_bed,,
00:53:15,,stressed_worker:sleep_in_bed,,
00:53:30,,stressed_worker:sleep_in_bed,,
00:53:45,,stressed_worker:sleep_in_bed,,
00:54:00,,stressed_worker:sleep_in_bed,,
00:54:15,,stressed_worker:sleep_in_bed,,
00:54:30,,stressed_worker:sleep_in_bed,,
00:54:45,,stressed_worker:sleep_in_bed,,
00:55:00,,stressed_worker:sleep_in_bed,,
00:55:15,,stressed_worker:sleep_in_bed,,
00:55:30,,stressed_worker:sleep_in_bed,,
00:55:45,,stressed_worker:sleep_in_bed,,
00:56:00,,stressed_worker:sleep_in_bed,,
00:56:15,,stressed_worker:sleep_in_bed,,
00:56:30,,stressed_worker:sleep_in_bed,,
00:56:45,,stressed_worker:sleep_in_bed,,
00:57:00,,stressed_worker:sleep_in_bed,,
00:57:15,,stressed_worker:sleep_in_bed,,
00:57:30,,stressed_worker:sleep_in_bed,,
00:57:45,,stressed_worker:sleep_in_bed,,
00:58:00,,stressed_worker:sleep_in_bed,,
00:58:15,,stressed_worker:sleep_in_bed,,
00:58:30,,stressed_worker:sleep_in_bed,,
00:58:45,,stressed_worker:sleep_in_bed,,
00:59:00,,stressed_worker:sleep_in_bed,,
00:59:15,,stressed_worker:sleep_in_bed,,
00:59:30,,stressed_worker:sleep_in_bed,,
00:59:45,,stressed_worker:sleep_in_bed,,
01:00:00,,stressed_worker:sleep_in_bed,,
01:00:15,,stressed_worker:sleep_in_bed,,
01:00:30,,stressed_worker:sleep_in_bed,,
01:00:45,,stressed_worker:sleep_in_bed,,
01:01:00,,stressed_worker:sleep_in_bed,,
01:01:15,,stressed_worker:sleep_in_bed,,
01:01:30,,stressed_worker:sleep_in_bed,,
01:01:45,,stressed_worker:sleep_in_bed,,
01:02:00,,stressed_worker:sleep_in_bed,,
01:02:15,,stressed_worker:sleep_in_bed,,
01:02:30,,stressed_worker:sleep_in_bed,,
01:02:45,,stressed_worker:sleep_in_bed,,
01:03:00,,stressed_worker:sleep_in_bed,,
01:03:15,,stressed_worker:sleep_in_bed,,
01:03:30,,stressed_worker:sleep_in_bed,,
01:03:45,,stressed_worker:sleep_in_bed,,
01:04:00,,stressed_worker:sleep_in_bed,,
01:04:15,,stressed_worker:sleep_in_bed,,
01:04:30,,stressed_worker:sleep_in_bed,,
01:04:45,,stressed_worker:sleep_in_bed,,
01:05:00,,stressed_worker:sleep_in_bed,,
01:05:15,,,,"[stressed_worker] Meters(energy:58.2, hunger:99.9, hygiene:99.9, work_duty:49.8, ) | Roulette Chose: sleep_in_bed | Max Was: 5.2"
01:05:30,,stressed_worker:sleep_in_bed,,
01:05:45,,stressed_worker:sleep_in_bed,,
01:06:00,,stressed_worker:sleep_in_bed,,
01:06:15,,stressed_worker:sleep_in_bed,,
01:06:30,,stressed_worker:sleep_in_bed,,
01:06:45,,stressed_worker:sleep_in_bed,,
01:07:00,,stressed_worker:sleep_in_bed,,
01:07:15,,stressed_worker:sleep_in_bed,,
01:07:30,,stressed_worker:sleep_in_bed,,
01:07:45,,stressed_worker:sleep_in_bed,,
01:08:00,,stressed_worker:sleep_in_bed,,
01:08:15,,stressed_worker:sleep_in_bed,,
01:08:30,,stressed_worker:sleep_in_bed,,
01:08:45,,stressed_worker:sleep_in_bed,,
01:09:00,,stressed_worker:sleep_in_bed,,
01:09:15,,stressed_worker:sleep_in_bed,,
01:09:30,,stressed_worker:sleep_in_bed,,
01:09:45,,stressed_worker:sleep_in_bed,,
01:10:00,,stressed_worker:sleep_in_bed,,
01:10:15,,stressed_worker:sleep_in_bed,,
01:10:30,,stressed_worker:sleep_in_bed,,
01:10:45,,stressed_worker:sleep_in_bed,,
01:11:00,,stressed_worker:sleep_in_bed,,
01:11:15,,stressed_worker:sleep_in_bed,,
01:11:30,,stressed_worker:sleep_in_bed,,
01:11:45,,stressed_worker:sleep_in_bed,,
01:12:00,,stressed_worker:sleep_in_bed,,
01:12:15,,stressed_worker:sleep_in_bed,,
01:12:30,,stressed_worker:sleep_in_bed,,
01:12:45,,,,"[stressed_worker] Meters(hygiene:99.9, work_duty:49.7, energy:63.1, hunger:99.9, ) | Roulette Chose: sleep_in_bed | Max Was: 5.2"
01:13:00,,stressed_worker:sleep_in_bed,,
01:13:15,,stressed_worker:sleep_in_bed,,
01:13:30,,stressed_worker:sleep_in_bed,,
01:13:45,,stressed_worker:sleep_in_bed,,
01:14:00,,stressed_worker:sleep_in_bed,,
01:14:15,,stressed_worker:sleep_in_bed,,
01:14:30,,stressed_worker:sleep_in_bed,,
01:14:45,,stressed_worker:sleep_in_bed,,
01:15:00,,stressed_worker:sleep_in_bed,,
01:15:15,,stressed_worker:sleep_in_bed,,
01:15:30,,stressed_worker:sleep_in_bed,,
01:15:45,,stressed_worker:sleep_in_bed,,
01:16:00,,stressed_worker:sleep_in_bed,,
01:16:15,,stressed_worker:sleep_in_bed,,
01:16:30,,stressed_worker:sleep_in_bed,,
01:16:45,,stressed_worker:sleep_in_bed,,
01:17:00,,stressed_worker:sleep_in_bed,,
01:17:15,,stressed_worker:sleep_in_bed,,
01:17:30,,stressed_worker:sleep_in_bed,,
01:17:45,,stressed_worker:sleep_in_bed,,
01:18:00,,stressed_worker:sleep_in_bed,,
01:18:15,,stressed_worker:sleep_in_bed,,
01:18:30,,stressed_worker:sleep_in_bed,,
01:18:45,,stressed_worker:sleep_in_bed,,
01:19:00,,stressed_worker:sleep_in_bed,,
01:19:15,,stressed_worker:sleep_in_bed,,
01:19:30,,stressed_worker:sleep_in_bed,,
01:19:45,,stressed_worker:sleep_in_bed,,
01:20:00,,stressed_worker:sleep_in_bed,,
01:20:15,,stressed_worker:sleep_in_bed,,
01:20:30,,stressed_worker:sleep_in_bed,,
01:20:45,,stressed_worker:sleep_in_bed,,
01:21:00,,stressed_worker:sleep_in_bed,,
01:21:15,,stressed_worker:sleep_in_bed,,
01:21:30,,stressed_worker:sleep_in_bed,,
01:21:45,,stressed_worker:sleep_in_bed,,
01:22:00,,stressed_worker:sleep_in_bed,,
01:22:15,,stressed_worker:sleep_in_bed,,
01:22:30,,stressed_worker:sleep_in_bed,,
01:22:45,,stressed_worker:sleep_in_bed,,
01:23:00,,stressed_worker:sleep_in_bed,,
01:23:15,,stressed_worker:sleep_in_bed,,
01:23:30,,stressed_worker:sleep_in_bed,,
01:23:45,,stressed_worker:sleep_in_bed,,
01:24:00,,stressed_worker:sleep_in_bed,,
01:24:15,,stressed_worker:sleep_in_bed,,
01:24:30,,,,"[stressed_worker] Meters(energy:68.3, hunger:99.8, hygiene:99.9, work_duty:49.7, ) | Roulette Chose: sleep_in_bed | Max Was: 5.2"
01:24:45,,stressed_worker:sleep_in_bed,,
